sequence[0],sequence[1],sequence[2],sequence[3],sequence[4],key,timestamp,eventType,cursorPosition,inputValue
7,5,0,3,7,5,1731015600423.8,keyup,2,75
7,5,0,3,7,0,1731015600648.1,keydown,2,75
7,5,0,3,7,0,1731015600719.9001,keyup,3,750
7,5,0,3,7,3,1731015600895.7002,keydown,3,750
7,5,0,3,7,3,1731015600967.9001,keyup,4,7503
7,5,0,3,7,7,1731015601216,keydown,4,7503
7,5,0,3,7,7,1731015601279.9001,keyup,5,75037
7,5,0,3,7,Enter,1731015601472.1,keydown,5,75037
6,0,2,3,1,6,1731015602567.9001,keyup,1,6
6,0,2,3,1,0,1731015602784.1,keydown,1,6
6,0,2,3,1,0,1731015602864,keyup,2,60
6,0,2,3,1,2,1731015603016.4001,keydown,2,60
6,0,2,3,1,2,1731015603071.9001,keyup,3,602
6,0,2,3,1,3,1731015603328,keydown,3,602
6,0,2,3,1,3,1731015603391.9001,keyup,4,6023
6,0,2,3,1,1,1731015603519.8,keydown,4,6023
6,0,2,3,1,1,1731015603583.8,keyup,5,60231
6,0,2,3,1,Enter,1731015603703.8,keydown,5,60231
3,8,4,2,8,3,1731015604728,keyup,1,3
3,8,4,2,8,8,1731015604951.9001,keydown,1,3
3,8,4,2,8,8,1731015605007.9001,keyup,2,38
3,8,4,2,8,4,1731015605200.3,keydown,2,38
3,8,4,2,8,4,1731015605271.8,keyup,3,384
3,8,4,2,8,2,1731015605640.1,keydown,3,384
3,8,4,2,8,2,1731015605703.7002,keyup,4,3842
3,8,4,2,8,8,1731015605896,keydown,4,3842
3,8,4,2,8,8,1731015605951.7002,keyup,5,38428
3,8,4,2,8,Enter,1731015606136.3,keydown,5,38428
4,9,8,9,1,4,1731015607383.7002,keyup,1,4
4,9,8,9,1,9,1731015607535.8,keydown,1,4
4,9,8,9,1,9,1731015607599.7002,keyup,2,49
4,9,8,9,1,8,1731015607783.9001,keydown,2,49
4,9,8,9,1,8,1731015607847.6,keyup,3,498
4,9,8,9,1,9,1731015608239.8,keydown,3,498
4,9,8,9,1,9,1731015608295.9001,keyup,4,4989
4,9,8,9,1,1,1731015608471.8,keydown,4,4989
4,9,8,9,1,1,1731015608519.7002,keyup,5,49891
4,9,8,9,1,Enter,1731015608623.6,keydown,5,49891
3,1,4,6,3,3,1731015609567.7002,keyup,1,3
3,1,4,6,3,1,1731015609743.7002,keydown,1,3
3,1,4,6,3,1,1731015609815.8,keyup,2,31
3,1,4,6,3,4,1731015610111.9001,keydown,2,31
3,1,4,6,3,4,1731015610167.8,keyup,3,314
3,1,4,6,3,6,1731015610855.8,keydown,3,314
3,1,4,6,3,6,1731015610911.7002,keyup,4,3146
3,1,4,6,3,3,1731015611047.8,keydown,4,3146
3,1,4,6,3,3,1731015611104,keyup,5,31463
3,1,4,6,3,Enter,1731015611231.7002,keydown,5,31463
5,3,7,2,5,5,1731015612471.6,keyup,1,5
5,3,7,2,5,3,1731015612623.5,keydown,1,5
5,3,7,2,5,3,1731015612679.5,keyup,2,53
5,3,7,2,5,7,1731015613303.7002,keydown,2,53
5,3,7,2,5,7,1731015613367.7002,keyup,3,537
5,3,7,2,5,2,1731015613759.7002,keydown,3,537
5,3,7,2,5,2,1731015613839.7002,keyup,4,5372
5,3,7,2,5,5,1731015613967.7002,keydown,4,5372
5,3,7,2,5,5,1731015614039.8,keyup,5,53725
5,3,7,2,5,Enter,1731015614175.7002,keydown,5,53725
0,8,0,2,0,0,1731015615151.7002,keyup,1,0
0,8,0,2,0,8,1731015615375.7002,keydown,1,0
0,8,0,2,0,8,1731015615439.6,keyup,2,08
0,8,0,2,0,0,1731015615687.6,keydown,2,08
0,8,0,2,0,0,1731015615759.5,keyup,3,080
0,8,0,2,0,2,1731015615991.6,keydown,3,080
0,8,0,2,0,2,1731015616055.6,keyup,4,0802
0,8,0,2,0,0,1731015616199.6,keydown,4,0802
0,8,0,2,0,0,1731015616271.8,keyup,5,08020
0,8,0,2,0,Enter,1731015616375.8,keydown,5,08020
6,7,6,5,2,6,1731015617607.5,keyup,1,6
6,7,6,5,2,7,1731015617807.7002,keydown,1,6
6,7,6,5,2,7,1731015617863.4001,keyup,2,67
6,7,6,5,2,6,1731015618047.6,keydown,2,67
6,7,6,5,2,6,1731015618095.4001,keyup,3,676
6,7,6,5,2,5,1731015618583.5,keydown,3,676
6,7,6,5,2,5,1731015618647.4001,keyup,4,6765
6,7,6,5,2,2,1731015618815.4001,keydown,4,6765
6,7,6,5,2,2,1731015618871.3,keyup,5,67652
6,7,6,5,2,Enter,1731015619007.6,keydown,5,67652
3,7,6,4,9,3,1731015620095.3,keyup,1,3
3,7,6,4,9,7,1731015620375.6,keydown,1,3
3,7,6,4,9,7,1731015620447.4001,keyup,2,37
3,7,6,4,9,6,1731015620623.4001,keydown,2,37
3,7,6,4,9,6,1731015620695.4001,keyup,3,376
3,7,6,4,9,4,1731015621175.6,keydown,3,376
3,7,6,4,9,4,1731015621247.5,keyup,4,3764
3,7,6,4,9,9,1731015621375.5,keydown,4,3764
3,7,6,4,9,9,1731015621447.6,keyup,5,37649
3,7,6,4,9,Enter,1731015621647.5,keydown,5,37649
1,8,2,9,5,1,1731015622567.3,keyup,1,1
1,8,2,9,5,8,1731015622783.3,keydown,1,1
1,8,2,9,5,8,1731015622847.2002,keyup,2,18
1,8,2,9,5,2,1731015623063.5,keydown,2,18
1,8,2,9,5,2,1731015623135.4001,keyup,3,182
1,8,2,9,5,9,1731015623647.5,keydown,3,182
1,8,2,9,5,9,1731015623703.2002,keyup,4,1829
1,8,2,9,5,5,1731015623871.6,keydown,4,1829
1,8,2,9,5,5,1731015623911.2002,keyup,5,18295
1,8,2,9,5,Enter,1731015624047.4001,keydown,5,18295
8,7,1,9,6,8,1731015625247.5,keyup,1,8
8,7,1,9,6,7,1731015625399.4001,keydown,1,8
8,7,1,9,6,7,1731015625455.2002,keyup,2,87
8,7,1,9,6,1,1731015625663.4001,keydown,2,87
8,7,1,9,6,1,1731015625727.2002,keyup,3,871
8,7,1,9,6,9,1731015626127.4001,keydown,3,871
8,7,1,9,6,9,1731015626175.3,keyup,4,8719
8,7,1,9,6,6,1731015626351.5,keydown,4,8719
8,7,1,9,6,6,1731015626407.2002,keyup,5,87196
8,7,1,9,6,Enter,1731015626567.4001,keydown,5,87196
8,3,9,8,0,8,1731015627823.2002,keyup,1,8
8,3,9,8,0,3,1731015628015.4001,keydown,1,8
8,3,9,8,0,3,1731015628079.3,keyup,2,83
8,3,9,8,0,9,1731015628255.3,keydown,2,83
8,3,9,8,0,9,1731015628319.4001,keyup,3,839
8,3,9,8,0,8,1731015628919.4001,keydown,3,839
8,3,9,8,0,8,1731015628983.3,keyup,4,8398
8,3,9,8,0,0,1731015629215.3,keydown,4,8398
8,3,9,8,0,0,1731015629287.4001,keyup,5,83980
8,3,9,8,0,Enter,1731015629351.3,keydown,5,83980
8,7,9,4,6,8,1731015630831.2002,keyup,1,8
8,7,9,4,6,7,1731015630959,keydown,1,8
8,7,9,4,6,7,1731015631039.2002,keyup,2,87
8,7,9,4,6,9,1731015631279.4001,keydown,2,87
8,7,9,4,6,9,1731015631351.2002,keyup,3,879
8,7,9,4,6,4,1731015631783.3,keydown,3,879
8,7,9,4,6,4,1731015631855.2002,keyup,4,8794
8,7,9,4,6,6,1731015632007.2002,keydown,4,8794
8,7,9,4,6,6,1731015632071.1,keyup,5,87946
8,7,9,4,6,Enter,1731015632231.2002,keydown,5,87946
7,3,6,3,9,7,1731015633591.1,keyup,1,7
7,3,6,3,9,3,1731015633823.3,keydown,1,7
7,3,6,3,9,3,1731015633895,keyup,2,73
7,3,6,3,9,6,1731015634055,keydown,2,73
7,3,6,3,9,6,1731015634110.9001,keyup,3,736
7,3,6,3,9,3,1731015634767.2002,keydown,3,736
7,3,6,3,9,3,1731015634839.1,keyup,4,7363
7,3,6,3,9,9,1731015635015.4001,keydown,4,7363
7,3,6,3,9,9,1731015635079.5,keyup,5,73639
7,3,6,3,9,Enter,1731015635255.1,keydown,5,73639
3,6,5,7,4,3,1731015636375,keyup,1,3
3,6,5,7,4,6,1731015636503.1,keydown,1,3
3,6,5,7,4,6,1731015636567.1,keyup,2,36
3,6,5,7,4,5,1731015636719.1,keydown,2,36
3,6,5,7,4,5,1731015636783,keyup,3,365
3,6,5,7,4,7,1731015637439.1,keydown,3,365
3,6,5,7,4,7,1731015637495,keyup,4,3657
3,6,5,7,4,4,1731015637614.9001,keydown,4,3657
3,6,5,7,4,4,1731015637687.1,keyup,5,36574
3,6,5,7,4,Enter,1731015637806.9001,keydown,5,36574
8,1,4,1,9,8,1731015639087.4001,keyup,1,8
8,1,4,1,9,1,1731015639287.2002,keydown,1,8
8,1,4,1,9,1,1731015639351,keyup,2,81
8,1,4,1,9,4,1731015639623.1,keydown,2,81
8,1,4,1,9,4,1731015639679,keyup,3,814
8,1,4,1,9,1,1731015640071.2002,keydown,3,814
8,1,4,1,9,1,1731015640135,keyup,4,8141
8,1,4,1,9,9,1731015640287.1,keydown,4,8141
8,1,4,1,9,9,1731015640351.2002,keyup,5,81419
8,1,4,1,9,Enter,1731015640543.1,keydown,5,81419
1,5,9,4,2,1,1731015641735,keyup,1,1
1,5,9,4,2,5,1731015641934.8,keydown,1,1
1,5,9,4,2,5,1731015641990.9001,keyup,2,15
1,5,9,4,2,9,1731015642199,keydown,2,15
1,5,9,4,2,9,1731015642254.9001,keyup,3,159
1,5,9,4,2,4,1731015642655,keydown,3,159
1,5,9,4,2,4,1731015642726.8,keyup,4,1594
1,5,9,4,2,2,1731015642926.9001,keydown,4,1594
1,5,9,4,2,2,1731015642990.8,keyup,5,15942
1,5,9,4,2,Enter,1731015643103.1,keydown,5,15942
7,9,6,3,9,7,1731015644438.7002,keyup,1,7
7,9,6,3,9,9,1731015644606.8,keydown,1,7
7,9,6,3,9,9,1731015644678.7002,keyup,2,79
7,9,6,3,9,6,1731015644918.9001,keydown,2,79
7,9,6,3,9,6,1731015644982.8,keyup,3,796
7,9,6,3,9,3,1731015645887.1,keydown,3,796
7,9,6,3,9,3,1731015645966.7002,keyup,4,7963
7,9,6,3,9,9,1731015646126.8,keydown,4,7963
7,9,6,3,9,9,1731015646190.7002,keyup,5,79639
7,9,6,3,9,Enter,1731015646374.8,keydown,5,79639
3,5,0,3,6,3,1731015647366.7002,keyup,1,3
3,5,0,3,6,5,1731015647534.9001,keydown,1,3
3,5,0,3,6,5,1731015647590.7002,keyup,2,35
3,5,0,3,6,0,1731015647774.9001,keydown,2,35
3,5,0,3,6,0,1731015647846.7002,keyup,3,350
3,5,0,3,6,3,1731015648135,keydown,3,350
3,5,0,3,6,3,1731015648206.8,keyup,4,3503
3,5,0,3,6,6,1731015648358.8,keydown,4,3503
3,5,0,3,6,6,1731015648422.7002,keyup,5,35036
3,5,0,3,6,Enter,1731015648583,keydown,5,35036
5,9,8,7,3,5,1731015650054.8,keyup,1,5
5,9,8,7,3,9,1731015650206.5,keydown,1,5
5,9,8,7,3,9,1731015650286.7002,keyup,2,59
5,9,8,7,3,8,1731015650462.8,keydown,2,59
5,9,8,7,3,8,1731015650518.6,keyup,3,598
5,9,8,7,3,7,1731015650926.7002,keydown,3,598
5,9,8,7,3,7,1731015650990.7002,keyup,4,5987
5,9,8,7,3,3,1731015651598.7002,keydown,4,5987
5,9,8,7,3,3,1731015651654.6,keyup,5,59873
5,9,8,7,3,Enter,1731015651822.6,keydown,5,59873
8,0,5,3,9,8,1731015653214.5,keyup,1,8
8,0,5,3,9,0,1731015653446.8,keydown,1,8
8,0,5,3,9,0,1731015653526.5,keyup,2,80
8,0,5,3,9,5,1731015653718.6,keydown,2,80
8,0,5,3,9,5,1731015653774.5,keyup,3,805
8,0,5,3,9,3,1731015654054.8,keydown,3,805
8,0,5,3,9,3,1731015654118.5,keyup,4,8053
8,0,5,3,9,9,1731015654294.6,keydown,4,8053
8,0,5,3,9,9,1731015654342.5,keyup,5,80539
8,0,5,3,9,Enter,1731015654526.7002,keydown,5,80539
0,3,1,8,6,3,1731015655470.6,keyup,1,3
0,3,1,8,6,0,1731015655630.5,keydown,1,3
0,3,1,8,6,0,1731015655702.4001,keyup,2,30
0,3,1,8,6,1,1731015655886.6,keydown,2,30
0,3,1,8,6,1,1731015655942.5,keyup,3,301
0,3,1,8,6,8,1731015656902.7002,keydown,3,301
0,3,1,8,6,8,1731015656966.6,keyup,4,3018
0,3,1,8,6,6,1731015657142.6,keydown,4,3018
0,3,1,8,6,6,1731015657182.5,keyup,5,30186
0,3,1,8,6,Enter,1731015657486.6,keydown,5,30186
4,5,9,4,2,4,1731015658574.5,keyup,1,4
4,5,9,4,2,5,1731015658766.5,keydown,1,4
4,5,9,4,2,5,1731015658838.4001,keyup,2,45
4,5,9,4,2,9,1731015659022.6,keydown,2,45
4,5,9,4,2,9,1731015659078.4001,keyup,3,459
4,5,9,4,2,4,1731015659566.5,keydown,3,459
4,5,9,4,2,4,1731015659630.3,keyup,4,4594
4,5,9,4,2,2,1731015659774.5,keydown,4,4594
4,5,9,4,2,2,1731015659838.4001,keyup,5,45942
4,5,9,4,2,Enter,1731015659950.3,keydown,5,45942
0,2,0,7,8,0,1731015661174.3,keyup,1,0
0,2,0,7,8,2,1731015661334.3,keydown,1,0
0,2,0,7,8,2,1731015661390.4001,keyup,2,02
0,2,0,7,8,0,1731015661566.4001,keydown,2,02
0,2,0,7,8,0,1731015661638.3,keyup,3,020
0,2,0,7,8,7,1731015662014.5,keydown,3,020
0,2,0,7,8,7,1731015662078.5,keyup,4,0207
0,2,0,7,8,8,1731015662190.2002,keydown,4,0207
0,2,0,7,8,8,1731015662254.2002,keyup,5,02078
0,2,0,7,8,Enter,1731015662446.4001,keydown,5,02078
5,4,3,0,7,5,1731015663742.3,keyup,1,5
5,4,3,0,7,4,1731015663894.5,keydown,1,5
5,4,3,0,7,4,1731015663966.3,keyup,2,54
5,4,3,0,7,3,1731015664174.4001,keydown,2,54
5,4,3,0,7,3,1731015664238.2002,keyup,3,543
5,4,3,0,7,0,1731015664830.4001,keydown,3,543
5,4,3,0,7,0,1731015664910.5,keyup,4,5430
5,4,3,0,7,7,1731015665206.4001,keydown,4,5430
5,4,3,0,7,7,1731015665262.5,keyup,5,54307
5,4,3,0,7,Enter,1731015665422.3,keydown,5,54307
6,1,0,1,2,6,1731015666470.2002,keyup,1,6
6,1,0,1,2,1,1731015666622.6,keydown,1,6
6,1,0,1,2,1,1731015666686.3,keyup,2,61
6,1,0,1,2,0,1731015666846.2002,keydown,2,61
6,1,0,1,2,0,1731015666918.2002,keyup,3,610
6,1,0,1,2,1,1731015667222.3,keydown,3,610
6,1,0,1,2,1,1731015667294.3,keyup,4,6101
6,1,0,1,2,2,1731015667398.1,keydown,4,6101
6,1,0,1,2,2,1731015667454.2002,keyup,5,61012
6,1,0,1,2,Enter,1731015667614.3,keydown,5,61012
4,2,8,1,8,4,1731015668702.5,keyup,1,4
4,2,8,1,8,2,1731015668862.3,keydown,1,4
4,2,8,1,8,2,1731015668934.2002,keyup,2,42
4,2,8,1,8,8,1731015669150.2002,keydown,2,42
4,2,8,1,8,8,1731015669206.2002,keyup,3,428
4,2,8,1,8,1,1731015669542.5,keydown,3,428
4,2,8,1,8,1,1731015669606.1,keyup,4,4281
4,2,8,1,8,8,1731015669758.4001,keydown,4,4281
4,2,8,1,8,8,1731015669806,keyup,5,42818
4,2,8,1,8,Enter,1731015669990.2002,keydown,5,42818
2,6,5,0,2,2,1731015671102.2002,keyup,1,2
2,6,5,0,2,6,1731015671230.2002,keydown,1,2
2,6,5,0,2,6,1731015671302.2002,keyup,2,26
2,6,5,0,2,5,1731015671494.1,keydown,2,26
2,6,5,0,2,5,1731015671550.1,keyup,3,265
2,6,5,0,2,0,1731015672126.3,keydown,3,265
2,6,5,0,2,0,1731015672198.2002,keyup,4,2650
2,6,5,0,2,2,1731015672358.1,keydown,4,2650
2,6,5,0,2,2,1731015672422,keyup,5,26502
2,6,5,0,2,Enter,1731015672606.1,keydown,5,26502
8,0,1,2,4,8,1731015673670,keyup,1,8
8,0,1,2,4,0,1731015673958.1,keydown,1,8
8,0,1,2,4,0,1731015674022.1,keyup,2,80
8,0,1,2,4,1,1731015674198.3,keydown,2,80
8,0,1,2,4,1,1731015674246,keyup,3,801
8,0,1,2,4,2,1731015674846.1,keydown,3,801
8,0,1,2,4,2,1731015674918.1,keyup,4,8012
8,0,1,2,4,4,1731015675054.1,keydown,4,8012
8,0,1,2,4,4,1731015675126,keyup,5,80124
8,0,1,2,4,Enter,1731015675278.4001,keydown,5,80124
2,7,8,7,5,2,1731015676286,keyup,1,2
2,7,8,7,5,7,1731015676550,keydown,1,2
2,7,8,7,5,7,1731015676613.9001,keyup,2,27
2,7,8,7,5,8,1731015676766.1,keydown,2,27
2,7,8,7,5,8,1731015676830,keyup,3,278
2,7,8,7,5,7,1731015677582.1,keydown,3,278
2,7,8,7,5,7,1731015677646,keyup,4,2787
2,7,8,7,5,5,1731015677814,keydown,4,2787
2,7,8,7,5,5,1731015677878,keyup,5,27875
2,7,8,7,5,Enter,1731015678038,keydown,5,27875
7,1,4,9,6,7,1731015679181.9001,keyup,1,7
7,1,4,9,6,1,1731015679414,keydown,1,7
7,1,4,9,6,1,1731015679485.9001,keyup,2,71
7,1,4,9,6,4,1731015679638,keydown,2,71
7,1,4,9,6,4,1731015679693.8,keyup,3,714
7,1,4,9,6,9,1731015680126,keydown,3,714
7,1,4,9,6,9,1731015680189.9001,keyup,4,7149
7,1,4,9,6,6,1731015680333.9001,keydown,4,7149
7,1,4,9,6,6,1731015680389.8,keyup,5,71496
7,1,4,9,6,Enter,1731015680557.8,keydown,5,71496
2,0,1,6,5,2,1731015681541.9001,keyup,1,2
2,0,1,6,5,0,1731015681717.8,keydown,1,2
2,0,1,6,5,0,1731015681781.7002,keyup,2,20
2,0,1,6,5,1,1731015681965.9001,keydown,2,20
2,0,1,6,5,1,1731015682013.8,keyup,3,201
2,0,1,6,5,6,1731015682573.9001,keydown,3,201
2,0,1,6,5,6,1731015682629.7002,keyup,4,2016
2,0,1,6,5,5,1731015682741.8,keydown,4,2016
2,0,1,6,5,5,1731015682805.7002,keyup,5,20165
2,0,1,6,5,Enter,1731015682990,keydown,5,20165
3,8,2,8,6,3,1731015684045.9001,keyup,1,3
3,8,2,8,6,8,1731015684253.9001,keydown,1,3
3,8,2,8,6,8,1731015684317.9001,keyup,2,38
3,8,2,8,6,2,1731015684565.9001,keydown,2,38
3,8,2,8,6,2,1731015684621.7002,keyup,3,382
3,8,2,8,6,8,1731015685493.9001,keydown,3,382
3,8,2,8,6,8,1731015685557.9001,keyup,4,3828
3,8,2,8,6,6,1731015685797.8,keydown,4,3828
3,8,2,8,6,6,1731015685853.6,keyup,5,38286
3,8,2,8,6,Enter,1731015686285.8,keydown,5,38286
4,6,9,6,9,4,1731015687461.7002,keyup,1,4
4,6,9,6,9,6,1731015688837.9001,keydown,1,4
4,6,9,6,9,6,1731015688901.8,keyup,2,46
4,6,9,6,9,9,1731015689101.8,keydown,2,46
4,6,9,6,9,9,1731015689149.6,keyup,3,469
4,6,9,6,9,6,1731015689741.9001,keydown,3,469
4,6,9,6,9,6,1731015689797.5,keyup,4,4696
4,6,9,6,9,9,1731015689941.9001,keydown,4,4696
4,6,9,6,9,9,1731015689997.7002,keyup,5,46969
4,6,9,6,9,Enter,1731015690197.9001,keydown,5,46969
7,5,6,5,1,7,1731015691589.5,keyup,1,7
7,5,6,5,1,5,1731015691869.5,keydown,1,7
7,5,6,5,1,5,1731015691941.5,keyup,2,75
7,5,6,5,1,6,1731015692853.7002,keydown,2,75
7,5,6,5,1,6,1731015692917.5,keyup,3,756
7,5,6,5,1,5,1731015693293.7002,keydown,3,756
7,5,6,5,1,5,1731015693357.6,keyup,4,7565
7,5,6,5,1,1,1731015693501.8,keydown,4,7565
7,5,6,5,1,1,1731015693565.6,keyup,5,75651
7,5,6,5,1,Enter,1731015693773.5,keydown,5,75651
3,6,3,4,2,3,1731015694813.5,keyup,1,3
3,6,3,4,2,6,1731015694973.7002,keydown,1,3
3,6,3,4,2,6,1731015695037.6,keyup,2,36
3,6,3,4,2,3,1731015695325.5,keydown,2,36
3,6,3,4,2,3,1731015695389.6,keyup,3,363
3,6,3,4,2,4,1731015695877.6,keydown,3,363
3,6,3,4,2,4,1731015695949.4001,keyup,4,3634
3,6,3,4,2,2,1731015696101.6,keydown,4,3634
3,6,3,4,2,2,1731015696181.4001,keyup,5,36342
3,6,3,4,2,Enter,1731015696389.5,keydown,5,36342
3,7,0,2,7,3,1731015697453.5,keyup,1,3
3,7,0,2,7,7,1731015697661.7002,keydown,1,3
3,7,0,2,7,7,1731015697717.5,keyup,2,37
3,7,0,2,7,0,1731015697965.5,keydown,2,37
3,7,0,2,7,0,1731015698037.5,keyup,3,370
3,7,0,2,7,2,1731015698277.5,keydown,3,370
3,7,0,2,7,2,1731015698349.5,keyup,4,3702
3,7,0,2,7,7,1731015698573.6,keydown,4,3702
3,7,0,2,7,7,1731015698637.4001,keyup,5,37027
3,7,0,2,7,Enter,1731015698837.5,keydown,5,37027
9,1,6,4,0,9,1731015699877.2002,keyup,1,9
9,1,6,4,0,1,1731015700053.5,keydown,1,9
9,1,6,4,0,1,1731015700117.5,keyup,2,91
9,1,6,4,0,6,1731015700245.3,keydown,2,91
9,1,6,4,0,6,1731015700301.2002,keyup,3,916
9,1,6,4,0,4,1731015700973.6,keydown,3,916
9,1,6,4,0,4,1731015701037.5,keyup,4,9164
9,1,6,4,0,0,1731015701221.4001,keydown,4,9164
9,1,6,4,0,0,1731015701301.3,keyup,5,91640
9,1,6,4,0,Enter,1731015701389.2002,keydown,5,91640
3,0,5,0,2,3,1731015702453.4001,keyup,1,3
3,0,5,0,2,0,1731015702605.4001,keydown,1,3
3,0,5,0,2,0,1731015702669.4001,keyup,2,30
3,0,5,0,2,5,1731015702925.2002,keydown,2,30
3,0,5,0,2,5,1731015702981.3,keyup,3,305
3,0,5,0,2,0,1731015703581.4001,keydown,3,305
3,0,5,0,2,0,1731015703645.6,keyup,4,3050
3,0,5,0,2,2,1731015703781.2002,keydown,4,3050
3,0,5,0,2,2,1731015703837.6,keyup,5,30502
3,0,5,0,2,Enter,1731015703997.1,keydown,5,30502
6,0,3,7,4,6,1731015705125.2002,keyup,1,6
6,0,3,7,4,0,1731015705309.5,keydown,1,6
6,0,3,7,4,0,1731015705381.3,keyup,2,60
6,0,3,7,4,3,1731015705533.4001,keydown,2,60
6,0,3,7,4,3,1731015705597.2002,keyup,3,603
6,0,3,7,4,7,1731015706109.4001,keydown,3,603
6,0,3,7,4,7,1731015706181.3,keyup,4,6037
6,0,3,7,4,4,1731015706325.3,keydown,4,6037
6,0,3,7,4,4,1731015706397.2002,keyup,5,60374
6,0,3,7,4,Enter,1731015706573.3,keydown,5,60374
9,5,3,2,1,9,1731015708181.2002,keyup,1,9
9,5,3,2,1,5,1731015708533.5,keydown,1,9
9,5,3,2,1,5,1731015708589.1,keyup,2,95
9,5,3,2,1,3,1731015708789.2002,keydown,2,95
9,5,3,2,1,3,1731015708845.1,keyup,3,953
9,5,3,2,1,2,1731015709045.4001,keydown,3,953
9,5,3,2,1,2,1731015709117.2002,keyup,4,9532
9,5,3,2,1,1,1731015709245.3,keydown,4,9532
9,5,3,2,1,1,1731015709301.2002,keyup,5,95321
9,5,3,2,1,Enter,1731015709453.1,keydown,5,95321
7,8,5,8,1,7,1731015710653.1,keyup,1,7
7,8,5,8,1,8,1731015710781.1,keydown,1,7
7,8,5,8,1,8,1731015710853.3,keyup,2,78
7,8,5,8,1,5,1731015711013.3,keydown,2,78
7,8,5,8,1,5,1731015711085.3,keyup,3,785
7,8,5,8,1,8,1731015711645.2002,keydown,3,785
7,8,5,8,1,8,1731015711717.1,keyup,4,7858
7,8,5,8,1,1,1731015711901.2002,keydown,4,7858
7,8,5,8,1,1,1731015711965.1,keyup,5,78581
7,8,5,8,1,Enter,1731015712101.2002,keydown,5,78581
0,9,8,6,9,0,1731015713021.2002,keyup,1,0
0,9,8,6,9,9,1731015713557.4001,keydown,1,0
0,9,8,6,9,9,1731015713629.1,keyup,2,09
0,9,8,6,9,8,1731015714013.1,keydown,2,09
0,9,8,6,9,8,1731015714068.9001,keyup,3,098
0,9,8,6,9,6,1731015715037.1,keydown,3,098
0,9,8,6,9,6,1731015715093.2002,keyup,4,0986
0,9,8,6,9,9,1731015715245.2002,keydown,4,0986
0,9,8,6,9,9,1731015715293.4001,keyup,5,09869
0,9,8,6,9,Enter,1731015715813.1,keydown,5,09869
3,5,4,8,7,3,1731015717181.1,keyup,1,3
3,5,4,8,7,5,1731015717340.9001,keydown,1,3
3,5,4,8,7,5,1731015717397,keyup,2,35
3,5,4,8,7,4,1731015717557,keydown,2,35
3,5,4,8,7,4,1731015717620.8,keyup,3,354
3,5,4,8,7,8,1731015718125,keydown,3,354
3,5,4,8,7,8,1731015718188.9001,keyup,4,3548
3,5,4,8,7,7,1731015718325,keydown,4,3548
3,5,4,8,7,7,1731015718389,keyup,5,35487
3,5,4,8,7,Enter,1731015718620.9001,keydown,5,35487
1,6,2,7,8,1,1731015719605,keyup,1,1
1,6,2,7,8,6,1731015719781.4001,keydown,1,1
1,6,2,7,8,6,1731015719845,keyup,2,16
1,6,2,7,8,2,1731015720021.1,keydown,2,16
1,6,2,7,8,2,1731015720085,keyup,3,162
1,6,2,7,8,7,1731015720549,keydown,3,162
1,6,2,7,8,7,1731015720629,keyup,4,1627
1,6,2,7,8,8,1731015720733,keydown,4,1627
1,6,2,7,8,8,1731015720797,keyup,5,16278
1,6,2,7,8,Enter,1731015721029.3,keydown,5,16278
1,9,4,2,4,1,1731015722084.7002,keyup,1,1
1,9,4,2,4,9,1731015722284.8,keydown,1,1
1,9,4,2,4,9,1731015722340.8,keyup,2,19
1,9,4,2,4,4,1731015722508.9001,keydown,2,19
1,9,4,2,4,4,1731015722556.8,keyup,3,194
1,9,4,2,4,2,1731015722965,keydown,3,194
1,9,4,2,4,2,1731015723044.8,keyup,4,1942
1,9,4,2,4,4,1731015723220.8,keydown,4,1942
1,9,4,2,4,4,1731015723268.8,keyup,5,19424
1,9,4,2,4,Enter,1731015723452.9001,keydown,5,19424
3,5,8,2,4,3,1731015724516.8,keyup,1,3
3,5,8,2,4,5,1731015724812.9001,keydown,1,3
3,5,8,2,4,5,1731015724868.7002,keyup,2,35
3,5,8,2,4,8,1731015725156.9001,keydown,2,35
3,5,8,2,4,8,1731015725221,keyup,3,358
3,5,8,2,4,2,1731015725716.9001,keydown,3,358
3,5,8,2,4,2,1731015725788.8,keyup,4,3582
3,5,8,2,4,4,1731015726076.9001,keydown,4,3582
3,5,8,2,4,4,1731015726140.6,keyup,5,35824
3,5,8,2,4,Enter,1731015726324.7002,keydown,5,35824
1,4,1,9,5,1,1731015727332.8,keyup,1,1
1,4,1,9,5,4,1731015727468.6,keydown,1,1
1,4,1,9,5,4,1731015727532.9001,keyup,2,14
1,4,1,9,5,1,1731015727692.6,keydown,2,14
1,4,1,9,5,1,1731015727748.6,keyup,3,141
1,4,1,9,5,9,1731015728244.7002,keydown,3,141
1,4,1,9,5,9,1731015728308.8,keyup,4,1419
1,4,1,9,5,5,1731015728540.8,keydown,4,1419
1,4,1,9,5,5,1731015728596.6,keyup,5,14195
1,4,1,9,5,Enter,1731015728780.7002,keydown,5,14195
7,1,5,6,7,7,1731015730020.7002,keyup,1,7
7,1,5,6,7,1,1731015730244.7002,keydown,1,7
7,1,5,6,7,1,1731015730308.7002,keyup,2,71
7,1,5,6,7,5,1731015730420.7002,keydown,2,71
7,1,5,6,7,5,1731015730476.8,keyup,3,715
7,1,5,6,7,6,1731015731212.8,keydown,3,715
